Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000186075.13	91.42%	83.14%	91.42%	91.42%	91.42%	91.42%	91.42%	91.42%	91.42%	92.76%	91.42%	92.74%	91.42%	91.42%	91.42%	91.42%	91.42%	91.42%	91.42%	91.42%	92.77%	83.14%	91.42%	91.42%	93.04%	92.76%	91.42%	83.14%	92.77%	91.42%	92.76%	91.42%	92.75%	91.42%
ENSG00000186090.11	93.09%	94.20%	94.59%	95.20%	92.74%	na	92.50%	94.94%	93.94%	94.57%	94.55%	96.42%	92.21%	97.01%	87.66%	92.30%	95.10%	95.55%	97.58%	92.22%	93.10%	91.86%	92.40%	88.80%	95.95%	94.20%	94.22%	96.31%	95.63%	92.32%	92.68%	95.94%	95.10%	96.45%
ENSG00000186105.8	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%
ENSG00000186198.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000186352.9	na	na	94.04%	94.22%	na	na	92.27%	93.02%	92.75%	95.54%	94.78%	94.54%	95.55%	92.78%	95.49%	94.23%	94.41%	94.54%	94.54%	95.15%	95.49%	91.49%	91.43%	na	94.20%	na	95.96%	93.30%	90.11%	92.80%	na	95.38%	94.62%	94.08%
ENSG00000186364.12	95.02%	99.58%	94.93%	100.00%	94.95%	na	94.86%	95.00%	95.00%	94.15%	99.58%	90.20%	91.25%	93.46%	95.02%	94.52%	99.80%	99.59%	99.59%	95.00%	94.98%	95.00%	94.64%	94.77%	95.02%	90.65%	94.30%	99.55%	94.98%	94.31%	91.22%	90.68%	99.61%	99.57%
ENSG00000186446.12	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000186710.12	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000186765.12	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	93.71%	93.72%	91.42%	91.42%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	91.42%	91.42%	100.00%	na	100.00%
ENSG00000186838.15	72.95%	na	78.28%	na	79.11%	79.11%	79.11%	78.28%	79.06%	na	86.97%	83.14%	79.08%	na	83.70%	78.96%	79.11%	79.11%	na	79.05%	na	na	72.95%	na	72.95%	na	na	78.28%	na	na	na	na	na	78.28%
ENSG00000187049.11	97.51%	98.34%	98.12%	97.09%	98.54%	na	97.42%	98.33%	98.54%	98.34%	98.54%	96.00%	97.64%	97.03%	95.09%	98.10%	98.34%	96.05%	94.20%	93.14%	97.16%	97.25%	96.91%	98.34%	95.56%	95.09%	97.14%	97.12%	98.54%	96.77%	98.34%	98.71%	98.36%	97.94%
ENSG00000187193.9	95.99%	100.00%	100.00%	na	na	na	na	100.00%	95.90%	95.95%	na	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	100.00%	na	na
ENSG00000187553.10	99.95%	100.00%	99.93%	99.95%	99.95%	na	99.95%	99.95%	99.94%	99.94%	99.94%	99.94%	99.95%	99.95%	99.92%	100.00%	99.92%	99.91%	99.83%	99.95%	99.90%	99.95%	99.95%	100.00%	99.95%	99.95%	99.95%	99.95%	99.95%	99.91%	99.91%	99.94%	99.92%	99.95%
ENSG00000187569.3	70.42%	100.00%	100.00%	100.00%	100.00%	na	82.00%	60.58%	100.00%	100.00%	100.00%	100.00%	100.00%	72.36%	64.32%	100.00%	100.00%	74.50%	73.68%	78.27%	66.79%	76.30%	100.00%	100.00%	76.41%	100.00%	68.61%	73.68%	67.23%	100.00%	100.00%	100.00%	67.23%	78.86%
ENSG00000187583.11	89.38%	90.21%	89.37%	97.15%	99.80%	na	95.11%	97.15%	90.29%	95.71%	99.86%	86.86%	97.64%	97.56%	90.33%	85.56%	na	90.15%	87.92%	97.63%	90.16%	97.40%	97.15%	na	88.95%	88.95%	99.99%	90.08%	97.39%	88.95%	90.14%	95.95%	na	88.19%
ENSG00000187658.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000187821.9	90.04%	89.84%	90.38%	90.73%	92.48%	na	90.73%	92.59%	90.73%	90.24%	90.39%	90.73%	90.73%	92.48%	90.73%	90.26%	90.73%	91.79%	90.73%	91.88%	92.48%	92.59%	90.73%	90.73%	90.73%	92.48%	92.48%	90.26%	93.64%	90.73%	90.73%	93.82%	93.73%	92.59%
ENSG00000187848.15	96.39%	95.04%	94.19%	92.64%	95.04%	na	95.04%	94.91%	93.67%	95.04%	96.03%	96.69%	94.53%	95.34%	95.04%	95.04%	na	95.04%	93.61%	95.04%	96.03%	94.58%	94.54%	96.08%	91.78%	95.04%	95.04%	95.59%	95.04%	96.39%	95.04%	96.03%	na	95.04%
ENSG00000187857.5	99.55%	98.00%	99.56%	98.30%	98.30%	na	100.00%	100.00%	98.26%	100.00%	99.56%	98.29%	98.30%	100.00%	98.31%	98.63%	98.31%	99.56%	99.56%	97.29%	97.06%	98.65%	97.28%	98.31%	98.57%	98.65%	99.56%	100.00%	99.65%	98.24%	100.00%	98.65%	98.29%	98.31%
ENSG00000187862.13	83.40%	72.62%	73.11%	67.20%	na	na	82.77%	79.31%	80.25%	78.19%	73.16%	78.19%	77.19%	na	na	na	na	77.19%	82.74%	83.34%	67.20%	83.32%	83.51%	72.61%	72.58%	82.55%	74.53%	na	73.07%	na	72.66%	na	na	65.41%
ENSG00000187961.15	73.12%	74.83%	73.38%	na	na	na	73.08%	na	na	79.25%	73.09%	80.78%	na	71.61%	73.12%	na	na	75.07%	na	na	82.79%	80.24%	75.21%	76.51%	na	79.13%	na	na	79.13%	81.11%	na	na	76.37%	85.04%
ENSG00000188000.6	na	na	100.00%	na	na	na	na	100.00%	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	na	na	na	na	na	100.00%	na	100.00%
ENSG00000188011.5	100.00%	na	na	na	na	na	na	100.00%	na	na	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na
ENSG00000188038.8	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000188223.9	49.57%	60.61%	60.61%	49.57%	49.57%	na	60.61%	49.57%	49.57%	60.61%	49.57%	49.57%	49.57%	60.61%	49.57%	60.61%	na	60.61%	49.57%	49.57%	49.57%	49.57%	49.57%	na	49.57%	60.61%	60.61%	60.61%	49.57%	49.57%	49.57%	49.57%	na	49.57%
ENSG00000188229.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000188293.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000188368.11	99.48%	99.31%	99.48%	na	na	na	na	na	na	99.48%	na	99.48%	na	99.48%	na	na	na	99.48%	na	na	na	na	na	99.48%	na	99.48%	99.48%	na	99.48%	99.31%	99.48%	99.48%	99.48%	99.48%
ENSG00000188505.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000188542.10	97.33%	91.80%	na	85.29%	na	82.62%	85.29%	85.29%	na	90.82%	na	85.29%	na	83.95%	83.95%	na	na	na	83.95%	na	85.29%	na	na	99.99%	na	na	90.51%	na	na	85.29%	na	na	na	83.95%
ENSG00000188760.11	68.61%	68.61%	68.61%	78.44%	78.44%	na	74.69%	68.61%	78.44%	78.88%	74.88%	74.74%	74.74%	74.74%	74.74%	68.61%	74.85%	66.40%	74.60%	68.61%	68.61%	78.56%	78.54%	74.74%	68.61%	78.83%	74.74%	74.74%	78.95%	68.61%	74.51%	68.61%	74.74%	68.61%
ENSG00000188800.6	100.00%	na	100.00%	na	100.00%	na	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	na	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	na
ENSG00000188820.13	na	na	na	na	na	99.93%	na	na	na	na	na	na	na	na	99.93%	na	na	100.00%	na	na	na	99.93%	99.93%	99.93%	na	na	na	na	99.93%	99.91%	na	na	na	99.93%
ENSG00000189023.11	na	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	na	na	100.00%	na	na	na	na
ENSG00000189326.5	na	na	na	99.82%	na	na	100.00%	100.00%	100.00%	100.00%	99.94%	na	na	100.00%	100.00%	99.52%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	99.94%	99.94%	99.94%	100.00%	na	100.00%	na	100.00%	99.94%
ENSG00000189430.13	97.02%	94.80%	96.35%	95.82%	94.09%	92.05%	na	89.36%	95.73%	94.70%	89.66%	na	na	88.23%	na	93.04%	na	95.85%	92.86%	92.05%	92.58%	na	91.36%	96.16%	91.20%	91.59%	95.59%	92.78%	95.87%	94.37%	92.35%	97.02%	93.16%	95.70%
ENSG00000196071.6	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000196383.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000196415.10	100.00%	99.97%	100.00%	99.97%	100.00%	100.00%	100.00%	100.00%	100.00%	99.86%	100.00%	99.97%	99.97%	100.00%	100.00%	99.76%	100.00%	100.00%	100.00%	100.00%	100.00%	99.94%	100.00%	100.00%	99.94%	100.00%	100.00%	100.00%	99.97%	99.73%	99.97%	100.00%	100.00%	100.00%
ENSG00000196421.9	92.01%	90.53%	100.00%	90.67%	99.97%	na	100.00%	90.64%	na	90.68%	91.94%	na	90.68%	98.25%	na	90.60%	91.27%	na	na	na	87.56%	na	na	na	99.30%	100.00%	na	na	na	100.00%	99.96%	100.00%	100.00%	90.68%
ENSG00000196431.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	98.24%	100.00%	100.00%	100.00%	100.00%	100.00%	98.24%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.24%	100.00%	100.00%	100.00%	100.00%	98.24%	100.00%	100.00%	98.24%	98.24%	100.00%	100.00%
ENSG00000196468.8	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000196666.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000196748.10	98.78%	99.72%	98.50%	100.00%	98.78%	na	98.78%	na	98.73%	99.30%	99.95%	na	na	98.78%	100.00%	100.00%	100.00%	98.64%	100.00%	100.00%	100.00%	98.54%	99.86%	100.00%	100.00%	98.78%	100.00%	98.78%	100.00%	na	99.34%	98.59%	100.00%	100.00%
ENSG00000196800.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	95.73%	89.33%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000196811.13	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%	79.59%
ENSG00000196900.5	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	na	na	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%
ENSG00000196943.14	85.47%	85.19%	82.77%	79.88%	87.23%	na	90.57%	85.22%	79.87%	72.22%	83.68%	90.47%	84.75%	82.26%	89.00%	86.80%	77.07%	87.23%	85.22%	70.63%	76.16%	75.66%	76.57%	87.28%	89.08%	82.37%	77.24%	87.33%	81.96%	79.56%	79.96%	84.67%	69.79%	89.08%
ENSG00000196968.11	99.99%	na	99.94%	na	na	na	100.00%	99.96%	99.94%	na	na	99.89%	100.00%	99.46%	na	100.00%	na	na	99.96%	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	na	99.41%	na	na	na	99.98%
ENSG00000197279.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000197324.9	80.91%	89.89%	84.47%	92.61%	88.19%	93.17%	92.67%	79.88%	87.55%	93.67%	85.09%	92.37%	84.48%	92.61%	92.89%	93.67%	93.67%	84.15%	93.17%	76.81%	92.79%	82.61%	89.98%	92.61%	83.14%	86.83%	92.62%	80.42%	92.81%	85.14%	82.08%	92.62%	93.16%	84.04%
ENSG00000197355.11	87.49%	85.00%	87.48%	87.52%	85.00%	na	85.00%	85.88%	85.55%	89.28%	81.29%	82.78%	87.49%	85.00%	85.00%	84.90%	82.78%	85.00%	89.31%	87.52%	85.00%	87.52%	81.29%	87.47%	87.39%	81.29%	89.13%	89.28%	85.03%	84.93%	84.99%	87.52%	81.29%	85.02%
ENSG00000197361.8	na	na	na	100.00%	na	na	na	na	100.00%	na	na	na	100.00%	na	na	100.00%	na	na	na	100.00%	na	na	100.00%	na	na	na	na	na	na	na	100.00%	na	na	na
ENSG00000197451.12	na	na	99.63%	99.63%	94.13%	na	99.53%	96.64%	na	99.37%	99.38%	99.40%	99.33%	na	99.45%	99.63%	96.57%	99.63%	94.19%	99.63%	96.85%	99.45%	94.60%	93.17%	na	92.42%	99.53%	na	96.85%	na	99.30%	99.63%	na	94.71%
ENSG00000197471.12	na	100.00%	77.47%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	86.23%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000197483.11	na	na	na	na	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	na	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	na
ENSG00000197487.9	99.37%	na	96.50%	99.37%	na	na	na	99.37%	99.37%	na	99.37%	99.37%	96.50%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	99.37%	na	99.37%	99.37%	na	na	99.37%	96.47%	99.37%	99.37%	99.37%	99.37%	na	99.37%	99.37%
ENSG00000197540.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000197561.7	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000197728.11	85.12%	84.32%	84.96%	77.61%	78.57%	na	85.12%	85.12%	77.61%	84.60%	85.12%	85.12%	84.83%	82.04%	85.12%	88.58%	77.81%	85.05%	85.12%	82.09%	85.12%	85.12%	77.81%	77.75%	84.96%	78.48%	89.32%	78.53%	78.58%	88.58%	78.58%	84.83%	77.75%	85.12%
ENSG00000197766.9	99.11%	99.09%	99.13%	99.21%	99.76%	na	99.31%	95.59%	99.08%	99.59%	99.97%	99.94%	98.65%	99.99%	99.80%	94.96%	99.99%	99.87%	99.93%	99.95%	na	99.24%	99.32%	99.93%	na	99.99%	99.95%	99.99%	99.99%	98.85%	na	99.99%	99.11%	99.99%
ENSG00000197768.11	99.02%	98.89%	98.79%	98.91%	98.79%	na	na	99.01%	98.79%	98.73%	98.52%	99.11%	98.92%	na	98.92%	98.79%	98.73%	na	99.02%	na	98.92%	98.45%	98.79%	98.33%	98.79%	98.92%	98.79%	98.92%	98.92%	98.57%	98.65%	na	98.92%	98.92%
ENSG00000197774.14	94.47%	87.04%	94.50%	77.53%	85.31%	95.37%	82.25%	86.35%	92.11%	97.94%	95.71%	82.25%	96.15%	96.62%	94.47%	93.85%	85.33%	95.93%	82.25%	93.96%	97.62%	94.85%	87.06%	67.04%	85.24%	96.43%	76.34%	96.82%	82.75%	76.29%	97.62%	87.07%	94.65%	97.62%
ENSG00000197982.14	na	na	na	na	76.34%	na	76.34%	na	76.34%	na	na	na	na	na	76.34%	76.34%	76.34%	76.34%	76.34%	na	76.34%	76.34%	76.34%	na	76.34%	76.34%	76.34%	76.34%	76.34%	na	na	76.34%	na	na
ENSG00000198183.13	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000198242.14	na	na	na	94.64%	96.52%	na	97.30%	94.63%	na	95.18%	100.00%	98.33%	na	95.33%	94.72%	99.83%	100.00%	na	100.00%	96.56%	92.65%	na	100.00%	94.68%	100.00%	94.65%	na	94.17%	93.94%	100.00%	100.00%	96.56%	98.73%	97.00%
ENSG00000198258.11	99.36%	99.36%	98.36%	94.68%	94.68%	na	94.68%	94.89%	94.68%	na	98.36%	100.00%	100.00%	98.36%	99.36%	100.00%	na	99.36%	na	100.00%	99.36%	94.68%	100.00%	na	99.36%	94.68%	98.70%	98.73%	99.36%	98.70%	100.00%	na	na	98.73%
ENSG00000198355.5	99.65%	99.97%	99.98%	99.65%	99.65%	na	98.84%	100.00%	99.43%	99.97%	99.64%	99.64%	99.65%	100.00%	100.00%	99.65%	98.38%	100.00%	99.62%	99.97%	99.65%	99.65%	99.59%	99.94%	99.97%	99.65%	99.94%	99.29%	99.64%	99.89%	100.00%	100.00%	99.56%	99.98%
ENSG00000198417.7	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	100.00%	na	na
ENSG00000198488.10	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na
ENSG00000198546.15	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000198553.9	na	na	na	na	na	na	94.15%	na	94.15%	na	94.15%	94.15%	na	na	94.15%	na	94.15%	na	94.15%	na	94.15%	94.15%	94.15%	na	na	94.15%	94.15%	na	na	94.15%	na	94.15%	94.15%	na
ENSG00000198569.10	76.23%	76.20%	76.36%	76.36%	75.70%	na	80.30%	75.85%	80.29%	76.36%	80.30%	80.29%	75.85%	71.69%	80.30%	76.21%	72.26%	75.85%	72.27%	76.36%	80.30%	76.36%	80.30%	80.30%	76.36%	69.41%	80.30%	76.36%	71.83%	80.27%	75.85%	75.85%	80.28%	71.83%
ENSG00000198585.12	97.60%	99.89%	99.87%	98.45%	na	na	97.14%	100.00%	99.86%	na	100.00%	98.21%	na	100.00%	99.89%	98.13%	98.21%	100.00%	98.21%	100.00%	na	na	98.17%	99.89%	99.99%	79.40%	100.00%	98.48%	na	97.49%	na	100.00%	100.00%	na
ENSG00000198601.4	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	100.00%	100.00%
ENSG00000198681.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000198755.11	99.78%	99.78%	91.46%	98.43%	91.46%	na	90.65%	90.31%	99.78%	99.68%	93.91%	91.46%	91.46%	90.65%	88.77%	99.73%	90.31%	98.28%	93.05%	93.89%	97.65%	90.31%	94.74%	98.28%	92.62%	99.68%	92.60%	92.63%	99.73%	97.54%	98.28%	99.73%	92.63%	92.36%
ENSG00000198830.12	80.67%	na	na	87.75%	94.15%	na	84.57%	86.15%	na	89.40%	na	88.75%	86.14%	84.27%	88.80%	100.00%	na	86.83%	92.21%	94.28%	87.05%	89.34%	na	98.48%	100.00%	94.15%	84.04%	88.93%	83.01%	100.00%	91.86%	92.35%	na	84.72%
ENSG00000198885.10	na	na	88.52%	na	na	na	na	na	na	na	na	na	na	88.52%	na	na	na	na	na	88.52%	na	88.52%	na	na	na	na	na	na	na	88.52%	88.52%	na	na	na
ENSG00000198892.7	97.01%	na	97.26%	na	na	na	97.05%	na	na	97.01%	96.91%	na	97.05%	97.05%	97.26%	96.88%	97.05%	na	97.00%	na	96.98%	na	96.96%	97.05%	97.05%	na	97.05%	97.01%	97.05%	na	na	97.00%	97.03%	na
ENSG00000198914.5	na	99.90%	100.00%	100.00%	100.00%	na	na	na	na	99.92%	na	99.99%	na	99.99%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	99.98%	na	na	na	99.80%	99.80%	100.00%	99.92%	na	na	100.00%
ENSG00000203667.10	100.00%	99.91%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.93%	99.98%	99.96%	99.98%	99.99%	99.99%	99.99%	99.99%	99.99%	99.81%	99.98%	99.99%	99.99%	99.99%	99.99%	99.99%	99.94%	99.99%	99.98%	99.99%	99.99%	99.99%	99.99%	91.45%	99.99%
ENSG00000203724.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000203733.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000203760.9	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000203795.3	84.72%	84.72%	84.72%	84.64%	84.72%	na	84.72%	84.64%	84.64%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.64%	84.72%	84.72%	84.64%	84.72%	84.72%	84.72%	84.57%	84.72%	84.72%	84.72%	84.72%
ENSG00000203857.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	98.88%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	99.27%	100.00%	100.00%	100.00%	100.00%
