Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000204424.10	81.79%	87.09%	87.67%	81.79%	81.79%	na	81.79%	81.79%	81.79%	81.79%	81.79%	81.79%	81.79%	81.79%	81.79%	81.79%	81.79%	87.67%	81.79%	81.79%	87.67%	81.79%	81.79%	81.79%	81.79%	81.79%	87.67%	81.79%	87.67%	81.79%	81.79%	87.67%	81.79%	81.79%
ENSG00000204444.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204472.13	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.78%	100.00%	100.00%
ENSG00000204532.9	98.50%	100.00%	100.00%	100.00%	100.00%	na	98.50%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.91%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.50%	98.62%	100.00%	98.50%	100.00%	98.50%	98.66%	100.00%	100.00%	98.58%	100.00%
ENSG00000204544.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204568.12	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%
ENSG00000204576.12	99.86%	99.86%	99.86%	na	99.86%	na	99.86%	99.86%	na	99.86%	na	99.86%	99.86%	99.86%	na	na	na	99.86%	na	99.86%	na	99.86%	na	na	99.86%	99.86%	na	na	na	99.86%	na	na	na	99.86%
ENSG00000204610.14	99.95%	99.95%	99.95%	99.95%	99.77%	na	na	99.77%	na	99.95%	99.95%	na	99.77%	na	na	na	na	99.77%	99.77%	99.77%	na	99.95%	na	na	99.77%	99.77%	na	99.77%	99.77%	99.95%	99.77%	na	99.77%	99.77%
ENSG00000204701.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	na	99.92%	100.00%	97.51%	na	100.00%	na	97.51%	na	na	na	100.00%	na	na	97.51%	100.00%	100.00%	100.00%
ENSG00000204710.3	99.22%	100.00%	99.22%	99.43%	99.22%	na	99.22%	100.00%	100.00%	99.43%	100.00%	99.43%	99.43%	100.00%	99.43%	100.00%	100.00%	99.22%	100.00%	100.00%	100.00%	99.22%	100.00%	99.43%	100.00%	99.22%	100.00%	99.22%	99.43%	99.43%	100.00%	100.00%	99.42%	100.00%
ENSG00000204859.13	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000204922.5	100.00%	na	100.00%	na	na	na	100.00%	na	na	na	na	na	na	na	100.00%	na	na	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na	na	100.00%	99.85%	99.85%	100.00%	100.00%	na	na
ENSG00000205089.8	99.82%	na	na	na	na	na	99.82%	99.82%	99.82%	99.82%	na	99.82%	99.82%	99.82%	na	99.82%	na	na	99.82%	99.82%	na	99.82%	99.82%	99.82%	99.82%	99.82%	99.82%	na	99.82%	99.82%	99.82%	na	99.82%	na
ENSG00000205155.8	77.42%	77.42%	77.42%	77.42%	77.42%	na	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%	77.42%
ENSG00000205279.9	100.00%	na	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	na	na	100.00%	100.00%	na	na	na	na	na	100.00%	na	na	na	na	na
ENSG00000205358.4	100.00%	100.00%	na	na	na	na	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	na	100.00%
ENSG00000205362.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000205542.11	na	na	na	100.00%	na	na	99.30%	99.56%	na	100.00%	100.00%	na	na	100.00%	98.81%	100.00%	100.00%	100.00%	na	100.00%	99.40%	99.27%	100.00%	99.56%	99.40%	na	98.99%	100.00%	100.00%	100.00%	100.00%	na	100.00%	99.44%
ENSG00000205669.4	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%
ENSG00000205710.4	na	na	na	na	100.00%	na	99.89%	na	na	99.89%	na	99.89%	na	na	na	na	99.89%	100.00%	100.00%	na	na	100.00%	100.00%	na	99.89%	100.00%	na	na	99.89%	na	na	99.89%	99.89%	na
ENSG00000205857.2	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000206262.9	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	95.79%	na	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	na	na	na	na	na	100.00%
ENSG00000211445.13	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000211450.11	99.88%	na	99.88%	99.88%	na	na	99.88%	na	na	na	99.88%	99.88%	99.88%	99.88%	99.88%	99.88%	99.88%	na	99.88%	na	99.88%	na	99.88%	99.88%	na	99.88%	99.88%	99.88%	99.88%	99.88%	na	99.88%	na	na
ENSG00000213145.10	79.55%	79.55%	79.55%	79.55%	79.55%	79.55%	79.55%	na	na	79.55%	79.55%	79.55%	79.55%	79.55%	79.55%	79.55%	79.55%	79.55%	79.55%	79.55%	79.55%	79.55%	79.55%	na	79.55%	79.55%	79.55%	79.55%	79.55%	79.55%	na	79.55%	na	na
ENSG00000213199.8	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000213203.3	79.90%	73.36%	na	73.36%	73.36%	na	73.36%	na	na	na	na	73.36%	na	na	79.90%	na	73.36%	na	79.90%	na	na	na	na	73.36%	na	na	na	73.36%	na	na	73.36%	79.90%	73.36%	na
ENSG00000213231.13	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000213316.10	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000213465.8	87.89%	na	na	87.89%	na	na	87.89%	87.89%	87.89%	87.89%	na	87.89%	na	87.89%	87.89%	87.89%	87.89%	87.89%	na	na	87.89%	87.89%	87.89%	na	87.89%	na	87.89%	87.89%	87.89%	na	87.89%	87.89%	87.89%	na
ENSG00000213578.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000213689.14	75.62%	75.62%	na	na	na	na	na	na	na	na	75.62%	75.62%	na	na	na	na	na	na	na	na	na	na	na	75.62%	na	na	na	na	na	75.62%	na	na	na	na
ENSG00000213780.11	99.65%	99.65%	99.65%	99.65%	99.65%	na	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.65%	99.55%	99.65%	99.65%
ENSG00000213906.10	na	na	na	na	na	na	na	na	na	na	na	na	na	100.00%	na	na	na	na	na	na	100.00%	na	na	na	na	na	na	100.00%	na	na	na	na	na	na
ENSG00000213921.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214107.9	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%
ENSG00000214285.3	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214360.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214402.7	84.39%	84.39%	84.39%	84.39%	na	na	84.39%	na	na	84.39%	na	84.39%	84.39%	84.39%	na	84.39%	na	84.39%	84.39%	84.39%	na	na	84.39%	na	na	84.39%	84.39%	na	na	84.39%	84.39%	na	na	84.39%
ENSG00000214513.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214654.9	100.00%	97.52%	100.00%	100.00%	na	na	100.00%	na	100.00%	99.26%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	97.52%	100.00%	na
ENSG00000214736.8	51.28%	51.28%	51.28%	51.28%	51.28%	na	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%	51.28%
ENSG00000214756.8	na	100.00%	na	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%
ENSG00000215148.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000215375.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000215644.10	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000215717.7	99.80%	na	99.80%	na	na	na	99.80%	na	99.80%	99.80%	99.80%	na	99.80%	na	99.80%	99.79%	99.80%	99.78%	99.79%	99.80%	99.80%	na	99.80%	99.80%	na	99.80%	na	99.80%	99.80%	na	99.80%	na	99.80%	99.80%
ENSG00000216490.4	79.80%	79.80%	79.80%	79.80%	79.80%	na	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%	79.80%
ENSG00000219200.12	na	na	84.71%	84.71%	na	84.71%	84.71%	84.71%	84.71%	na	84.71%	84.71%	na	84.71%	na	84.71%	84.71%	84.71%	na	84.71%	84.71%	84.71%	84.71%	84.71%	na	84.71%	84.71%	84.71%	84.71%	84.71%	84.71%	na	84.71%	84.71%
ENSG00000219435.6	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000222009.9	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	99.21%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%
ENSG00000222046.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000224051.7	98.46%	na	na	98.46%	98.46%	na	98.46%	98.46%	na	98.46%	98.46%	98.46%	na	na	na	98.46%	na	98.46%	98.46%	na	98.46%	98.46%	na	na	98.46%	na	98.46%	98.46%	na	98.46%	98.46%	98.46%	na	98.46%
ENSG00000224383.8	100.00%	99.78%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	99.78%	100.00%	100.00%	100.00%	100.00%
ENSG00000224586.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.48%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.64%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000224877.4	100.00%	na	na	na	na	na	100.00%	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%
ENSG00000224916.9	85.07%	83.50%	83.50%	83.50%	83.50%	na	83.50%	83.50%	83.50%	83.50%	83.50%	85.07%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%	83.50%
ENSG00000226314.9	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	na	98.16%	na	na	na	100.00%	na	100.00%	98.16%	98.16%	100.00%	100.00%	100.00%	na	100.00%	98.16%	100.00%	100.00%	100.00%	98.16%	100.00%	100.00%	100.00%	98.16%	100.00%	100.00%
ENSG00000226742.4	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	na	na	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	na	na	na	na	na	na	na
ENSG00000226979.9	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%
ENSG00000228300.14	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000228727.10	78.12%	78.12%	78.12%	na	na	na	78.12%	78.12%	78.12%	78.12%	78.12%	na	78.12%	na	na	78.12%	na	78.12%	78.12%	78.12%	78.12%	78.12%	78.12%	78.12%	78.12%	78.12%	78.12%	78.12%	78.12%	na	78.12%	78.12%	78.12%	na
ENSG00000229117.9	100.00%	99.76%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na
ENSG00000229833.11	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	na	100.00%
ENSG00000229972.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na
ENSG00000231256.8	99.42%	99.42%	99.42%	99.42%	99.42%	na	99.42%	99.42%	99.42%	99.42%	99.42%	99.42%	99.42%	99.42%	99.42%	99.42%	na	99.42%	99.42%	99.42%	99.42%	99.42%	99.42%	na	99.42%	99.42%	99.42%	99.42%	99.42%	99.42%	99.42%	99.42%	na	99.42%
ENSG00000231500.7	97.39%	na	97.07%	97.07%	97.07%	na	97.07%	97.07%	97.07%	97.07%	97.07%	na	97.07%	97.07%	97.07%	97.07%	97.07%	97.07%	97.07%	97.07%	97.07%	97.07%	97.07%	97.07%	97.07%	97.07%	97.07%	na	97.07%	97.07%	97.07%	97.07%	na	97.39%
ENSG00000232070.9	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na
ENSG00000232112.3	100.00%	na	100.00%	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000232810.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000233041.8	na	100.00%	100.00%	100.00%	na	na	100.00%	na	na	na	na	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000233198.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000233927.5	na	na	100.00%	na	na	na	na	na	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000234465.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000234906.11	85.91%	85.91%	85.91%	85.91%	85.91%	na	85.91%	85.91%	85.91%	na	85.91%	85.91%	85.91%	na	85.91%	na	na	85.91%	85.91%	85.91%	85.91%	na	85.91%	85.91%	85.91%	85.91%	85.91%	85.91%	85.91%	85.91%	85.91%	85.91%	85.91%	85.91%
ENSG00000235034.7	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	na	na	na
ENSG00000235118.9	na	na	100.00%	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	na	na	na
ENSG00000235169.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000235173.7	na	100.00%	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	na
ENSG00000236027.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000236444.5	100.00%	na	na	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	93.09%	na	na	100.00%	100.00%	100.00%
ENSG00000236609.4	100.00%	99.84%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.84%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000237353.7	na	na	98.66%	na	100.00%	na	na	na	na	na	98.66%	100.00%	na	100.00%	na	na	na	100.00%	na	98.66%	na	na	98.59%	na	98.66%	na	100.00%	na	na	na	na	100.00%	na	100.00%
ENSG00000237412.7	100.00%	99.73%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	na
ENSG00000237541.4	50.49%	58.51%	50.49%	50.49%	58.62%	na	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	50.49%	58.62%	50.49%	50.49%	50.49%
ENSG00000239672.8	87.41%	87.05%	87.41%	na	87.41%	na	87.41%	na	na	87.41%	na	na	na	87.41%	87.41%	87.41%	na	na	87.41%	87.41%	87.41%	na	87.41%	na	na	87.41%	87.41%	na	na	87.41%	87.41%	na	na	87.41%
ENSG00000239789.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	94.90%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	94.90%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000239887.6	na	79.78%	na	79.78%	na	na	79.78%	79.78%	79.78%	79.78%	na	79.78%	79.78%	na	79.78%	79.78%	79.78%	na	79.78%	79.78%	na	na	79.78%	na	79.78%	na	na	na	79.78%	79.78%	79.78%	79.78%	79.78%	79.78%
ENSG00000240053.9	na	na	88.65%	89.25%	na	na	na	na	na	88.65%	88.65%	na	88.65%	na	na	na	na	na	na	na	88.65%	na	na	88.65%	na	na	na	na	88.65%	na	na	na	na	na
