Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000185909.15	0.04%	na	0.04%	na	na	na	0.04%	na	0.04%	0.04%	na	0.04%	na	na	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	na	0.04%	na	0.04%	na
ENSG00000186038.9	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%
ENSG00000186075.13	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.03%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000186090.11	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000186105.8	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	na	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	na	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	na	0.02%
ENSG00000186198.4	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000186352.9	na	na	0.04%	0.04%	na	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%
ENSG00000186364.12	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.04%	0.03%	0.03%	0.03%	0.03%
ENSG00000186446.12	0.03%	0.03%	0.03%	0.03%	na	na	na	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na
ENSG00000186710.12	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000186765.12	na	na	0.02%	0.02%	na	0.02%	0.02%	na	na	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	0.02%	na	0.02%
ENSG00000186838.15	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	na	0.02%	na	na	0.02%	na	0.02%	na	na	0.02%	na	na	na	na	na	0.02%
ENSG00000187049.11	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.07%	0.06%	0.07%	0.06%	0.06%	0.06%	0.07%	0.06%	0.07%	0.06%	0.06%	0.08%	0.06%	0.06%	0.06%	0.06%	0.07%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%
ENSG00000187193.9	0.03%	0.03%	0.03%	na	na	na	na	0.03%	0.03%	0.03%	na	na	na	na	na	na	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	na	na	na	na	0.03%	na	0.03%	na	na
ENSG00000187553.10	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000187569.3	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000187583.11	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.05%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%
ENSG00000187658.7	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%
ENSG00000187821.9	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000187848.15	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%
ENSG00000187857.5	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000187862.13	0.03%	0.03%	0.03%	0.03%	na	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	na	na	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	na	0.03%	na	na	0.03%
ENSG00000187961.15	0.02%	0.02%	0.02%	na	na	na	0.02%	na	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	na	na	0.02%	na	na	0.02%	0.02%	0.02%	0.02%	na	0.02%	na	na	0.02%	0.02%	na	na	0.02%	0.02%
ENSG00000188000.6	na	na	0.02%	na	na	na	na	0.02%	0.02%	na	na	0.02%	na	na	na	0.02%	0.02%	na	0.02%	na	na	na	na	0.02%	na	na	na	na	na	na	na	0.02%	na	0.02%
ENSG00000188011.5	0.02%	na	na	na	na	na	na	0.02%	na	na	0.02%	na	0.02%	na	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	na	na	na	na	0.02%	na	0.02%	0.02%	na	0.02%	na	0.02%	na
ENSG00000188038.8	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	0.02%
ENSG00000188223.9	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%
ENSG00000188229.6	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000188293.6	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000188368.11	0.03%	0.03%	0.03%	na	na	na	na	na	na	0.03%	na	0.03%	na	0.03%	na	na	na	0.03%	na	na	na	na	na	0.03%	na	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000188505.5	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000188542.10	0.04%	0.04%	na	0.04%	na	0.04%	0.03%	0.03%	na	0.04%	na	0.04%	na	0.04%	0.04%	na	na	na	0.04%	na	0.03%	na	na	0.04%	na	na	0.03%	na	na	0.04%	na	na	na	0.03%
ENSG00000188760.11	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000188800.6	0.02%	na	0.02%	na	0.02%	na	na	na	0.02%	0.02%	na	na	0.02%	0.02%	na	na	na	na	na	0.02%	na	na	0.02%	na	na	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	na	na
ENSG00000188820.13	na	na	na	na	na	0.02%	na	na	na	na	na	na	na	na	0.02%	na	na	0.02%	na	na	na	0.02%	0.02%	0.02%	na	na	na	na	0.02%	0.02%	na	na	na	0.02%
ENSG00000189023.11	na	0.04%	na	na	0.04%	na	0.04%	0.04%	na	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	na	0.04%	na	na	0.04%	0.04%	na	na	0.04%	0.04%	na	na	na	0.04%	na	na	na	na
ENSG00000189326.5	na	na	na	0.02%	na	na	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	0.02%
ENSG00000189430.13	0.06%	0.07%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	na	na	0.06%	na	0.06%	na	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%
ENSG00000196071.6	0.02%	0.02%	na	0.02%	0.02%	na	0.03%	0.02%	0.02%	na	0.02%	0.03%	0.03%	na	0.02%	0.03%	na	0.03%	na	na	0.02%	0.03%	0.02%	na	na	na	0.02%	na	0.03%	0.02%	0.02%	0.03%	0.02%	na
ENSG00000196383.7	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000196415.10	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000196421.9	0.04%	0.05%	0.04%	0.04%	0.04%	na	0.04%	0.04%	na	0.04%	0.04%	na	0.04%	0.04%	na	0.05%	0.05%	na	na	na	0.04%	na	na	na	0.04%	0.04%	na	na	na	0.04%	0.04%	0.05%	0.04%	0.04%
ENSG00000196431.4	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000196468.8	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000196666.6	0.02%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.02%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%
ENSG00000196748.10	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	na	0.03%	0.03%	0.03%	na	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%
ENSG00000196800.7	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%
ENSG00000196811.13	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000196900.5	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	na	na	na	na	na	na	na	0.02%	0.02%	na	na	na	na	na	0.02%	na	na	0.02%	0.02%	0.02%	0.02%	na	na	na	na	na	0.02%
ENSG00000196943.14	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000196968.11	0.03%	na	0.03%	na	na	na	0.03%	0.03%	0.03%	na	na	0.03%	0.03%	0.03%	na	0.03%	na	na	0.03%	na	0.03%	na	na	na	0.03%	0.03%	0.03%	0.03%	na	0.03%	na	na	na	0.03%
ENSG00000197279.5	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000197324.9	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000197355.11	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000197361.8	na	na	na	0.03%	na	na	na	na	0.03%	na	na	na	0.03%	na	na	0.03%	na	na	na	0.03%	na	na	0.03%	na	na	na	na	na	na	na	0.03%	na	na	na
ENSG00000197451.12	na	na	0.06%	0.06%	0.06%	na	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	na	0.06%	na	0.06%	0.06%	na	0.06%
ENSG00000197471.12	na	0.04%	0.04%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0.04%	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000197483.11	na	na	na	na	0.02%	na	0.02%	na	na	0.02%	na	0.02%	na	na	na	na	0.02%	0.02%	na	0.02%	0.02%	na	na	na	na	na	na	0.02%	na	na	0.02%	0.02%	0.02%	na
ENSG00000197487.9	0.02%	na	0.02%	0.02%	na	na	na	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	na	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%
ENSG00000197540.8	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000197561.7	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000197728.11	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.03%	0.02%	0.02%	0.02%	0.02%	0.03%	0.02%	0.02%	0.03%	0.02%	0.03%	0.03%	0.02%	0.02%	0.02%	0.02%	0.03%	0.03%	0.02%	0.02%	0.03%	0.03%	0.02%	0.02%	0.03%	0.02%	0.03%	0.03%
ENSG00000197766.9	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%
ENSG00000197768.11	0.05%	0.05%	0.05%	0.05%	0.05%	na	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%	0.05%	na	0.05%	na	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	0.05%	na	0.05%	0.05%
ENSG00000197774.14	0.04%	0.03%	0.04%	0.04%	0.04%	0.03%	0.03%	0.03%	0.03%	0.03%	0.04%	0.03%	0.03%	0.04%	0.03%	0.04%	0.04%	0.04%	0.03%	0.03%	0.04%	0.03%	0.04%	0.03%	0.04%	0.04%	0.03%	0.04%	0.03%	0.03%	0.04%	0.04%	0.04%	0.04%
ENSG00000197982.14	na	na	na	na	0.02%	na	0.02%	na	0.02%	na	na	na	na	na	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	0.02%	na	na
ENSG00000198183.13	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000198242.14	na	na	na	0.07%	0.07%	na	0.07%	0.07%	na	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%	0.07%
ENSG00000198258.11	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	na	0.06%	na	0.06%	0.06%	0.06%	0.06%	na	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	0.06%	na	na	0.06%
ENSG00000198355.5	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000198417.7	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	na	0.03%	na	0.03%	0.03%	na	0.03%	0.03%	na	na	0.03%	na	na	0.03%	na	na	na	na	na	na	na	0.03%	0.03%	0.03%	na	na
ENSG00000198488.10	na	0.02%	na	0.02%	na	na	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	na	na	na	na	na	0.02%	0.02%	na	0.02%	na	na	0.02%	0.02%	na	0.02%	na	na
ENSG00000198546.15	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%
ENSG00000198553.9	na	na	na	na	na	na	0.02%	na	0.02%	na	0.02%	0.02%	na	na	0.02%	na	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	na	na	0.02%	na	0.02%	0.02%	na
ENSG00000198569.10	0.03%	0.03%	0.03%	0.03%	0.03%	na	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%	0.03%
ENSG00000198585.12	0.02%	0.02%	0.02%	0.02%	na	na	0.02%	0.02%	0.02%	na	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	na	na	0.02%	0.04%	0.02%	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	0.02%	na
ENSG00000198601.4	0.02%	na	na	na	na	na	na	na	0.02%	0.02%	0.02%	0.02%	na	na	na	na	0.02%	na	na	0.02%	0.02%	na	na	0.02%	0.02%	na	0.02%	na	0.02%	na	na	na	0.02%	0.02%
ENSG00000198681.7	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000198755.11	0.04%	0.04%	0.04%	0.04%	0.04%	na	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%
ENSG00000198830.12	0.07%	na	na	0.07%	0.07%	na	0.07%	0.07%	na	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.07%	na	0.07%	0.07%	0.07%	0.07%	0.08%	0.07%	0.07%	0.07%	0.07%	na	0.07%
ENSG00000198885.10	na	na	0.03%	na	na	na	na	na	na	na	na	na	na	0.03%	na	na	na	na	na	0.03%	na	0.04%	na	na	na	na	na	na	na	0.03%	0.03%	na	na	na
ENSG00000198892.7	0.02%	na	0.02%	na	na	na	0.03%	na	na	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	na	0.03%	0.02%	0.02%	na	na	0.02%	0.02%	na
ENSG00000198914.5	na	0.02%	0.02%	0.02%	0.02%	na	na	na	na	0.02%	na	0.02%	na	0.02%	0.02%	0.02%	0.02%	na	0.02%	na	0.02%	na	0.02%	0.02%	na	na	na	0.02%	0.02%	0.02%	0.02%	na	na	0.02%
ENSG00000203667.10	0.05%	0.04%	0.05%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.05%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.04%	0.05%	0.05%	0.04%	0.04%	0.04%	0.05%	0.04%	0.04%	0.04%	0.04%	0.04%	0.05%	0.04%	0.04%	0.04%	0.04%
ENSG00000203724.11	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
ENSG00000203733.6	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	0.01%	na	0.01%
ENSG00000203760.9	0.02%	0.02%	0.02%	0.02%	0.02%	na	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%	0.02%
