Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000197728.11	77.83%	84.32%	77.89%	84.64%	77.53%	na	85.09%	77.89%	84.64%	77.59%	77.83%	85.12%	84.83%	84.73%	85.12%	88.58%	85.05%	85.05%	78.65%	77.72%	78.65%	77.83%	85.05%	84.93%	77.77%	84.80%	85.05%	84.89%	78.58%	88.58%	84.99%	77.70%	84.93%	85.12%
ENSG00000197766.9	99.99%	99.99%	99.99%	99.99%	99.99%	na	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	na	99.99%	99.99%	99.99%	na	99.99%	99.99%	99.99%	99.99%	99.99%	na	99.99%	99.99%	99.99%
ENSG00000197768.11	98.79%	98.79%	98.79%	98.79%	98.79%	na	na	98.79%	98.79%	98.79%	98.79%	98.79%	98.79%	na	98.79%	98.79%	98.79%	na	98.79%	na	98.79%	98.79%	98.79%	98.79%	98.79%	98.79%	98.79%	98.79%	98.79%	98.79%	98.79%	na	98.79%	98.79%
ENSG00000197774.14	97.62%	82.25%	97.62%	97.62%	97.62%	82.25%	82.25%	82.25%	82.25%	82.25%	97.62%	82.25%	82.25%	97.62%	82.25%	97.62%	97.62%	97.62%	82.25%	82.25%	97.62%	82.25%	97.62%	82.25%	97.62%	97.62%	82.25%	97.62%	82.25%	82.25%	97.62%	97.62%	97.62%	97.62%
ENSG00000197982.14	na	na	na	na	82.26%	na	82.26%	na	82.26%	na	na	na	na	na	82.26%	82.26%	82.26%	82.26%	82.26%	na	82.26%	82.26%	82.26%	na	82.26%	82.26%	82.26%	82.26%	82.26%	na	na	82.26%	na	na
ENSG00000198183.13	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000198242.14	na	na	na	100.00%	100.00%	na	96.90%	95.07%	na	100.00%	100.00%	100.00%	na	95.30%	95.25%	100.00%	100.00%	na	100.00%	100.00%	95.19%	na	100.00%	100.00%	100.00%	95.14%	na	94.75%	95.15%	100.00%	100.00%	100.00%	100.00%	95.13%
ENSG00000198258.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000198355.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000198417.7	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	100.00%	na	na
ENSG00000198488.10	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	98.97%	na	100.00%	na	na
ENSG00000198546.15	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000198553.9	na	na	na	na	na	na	55.83%	na	53.96%	na	55.83%	55.83%	na	na	55.83%	na	55.83%	na	55.83%	na	55.83%	55.83%	55.83%	na	na	55.83%	55.83%	na	na	55.83%	na	55.83%	55.83%	na
ENSG00000198569.10	84.49%	84.49%	84.49%	80.65%	84.49%	na	84.49%	84.49%	84.49%	84.49%	84.49%	84.49%	84.49%	76.55%	84.49%	84.49%	84.49%	84.49%	79.02%	84.49%	84.49%	84.49%	84.49%	84.49%	84.49%	84.49%	84.49%	84.49%	80.66%	84.49%	84.49%	84.49%	84.49%	84.49%
ENSG00000198585.12	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na
ENSG00000198601.4	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	100.00%	100.00%
ENSG00000198681.7	98.19%	98.16%	98.07%	98.16%	98.19%	na	98.19%	98.19%	98.16%	98.19%	98.19%	98.19%	98.19%	98.19%	98.19%	98.13%	98.19%	98.19%	98.16%	98.19%	98.19%	98.16%	98.19%	98.13%	98.19%	98.19%	98.16%	98.19%	98.19%	98.04%	98.19%	98.19%	98.19%	98.19%
ENSG00000198755.11	99.78%	99.78%	99.78%	99.78%	99.78%	na	92.06%	91.48%	99.78%	99.78%	99.78%	99.78%	99.78%	92.06%	89.14%	99.78%	99.78%	99.78%	99.78%	89.14%	99.78%	99.78%	99.78%	99.78%	99.78%	99.78%	92.01%	88.77%	99.78%	99.78%	99.78%	99.78%	92.15%	99.78%
ENSG00000198830.12	93.30%	na	na	92.85%	100.00%	na	95.66%	92.82%	na	100.00%	na	94.03%	100.00%	93.02%	96.20%	100.00%	na	100.00%	92.98%	100.00%	95.47%	93.07%	na	100.00%	100.00%	100.00%	94.92%	97.68%	92.94%	100.00%	100.00%	100.00%	na	93.16%
ENSG00000198885.10	na	na	88.52%	na	na	na	na	na	na	na	na	na	na	88.52%	na	na	na	na	na	88.52%	na	90.01%	na	na	na	na	na	na	na	88.52%	88.52%	na	na	na
ENSG00000198892.7	100.00%	na	100.00%	na	na	na	95.58%	na	na	91.57%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	96.91%	100.00%	100.00%	na	na	100.00%	100.00%	na
ENSG00000198914.5	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000203667.10	99.99%	99.99%	98.44%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	98.44%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.71%	99.70%	99.99%	99.99%	99.99%	99.33%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%	99.99%
ENSG00000203724.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000203733.6	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000203760.9	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000203795.3	84.72%	84.72%	84.72%	84.72%	84.72%	na	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	82.75%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%	84.72%
ENSG00000203857.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000203859.10	100.00%	90.04%	90.04%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	90.04%	100.00%	100.00%	100.00%	100.00%	100.00%	90.04%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	90.04%	100.00%	100.00%	100.00%	100.00%	90.04%	99.04%	90.04%	100.00%	100.00%	90.04%
ENSG00000203877.9	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	na	na	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%
ENSG00000203896.10	75.65%	77.23%	77.23%	77.23%	75.65%	77.23%	76.51%	77.23%	77.23%	76.51%	77.23%	na	77.23%	77.23%	77.23%	77.23%	77.23%	na	77.23%	77.23%	77.23%	76.51%	78.98%	77.52%	77.23%	77.23%	76.51%	77.23%	77.23%	77.23%	77.23%	76.51%	77.23%	77.23%
ENSG00000203908.4	100.00%	79.51%	100.00%	100.00%	79.51%	na	79.51%	100.00%	100.00%	100.00%	100.00%	100.00%	79.51%	79.51%	79.51%	100.00%	100.00%	100.00%	100.00%	79.51%	79.51%	100.00%	100.00%	79.51%	79.51%	79.51%	100.00%	79.51%	79.51%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000203952.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%
ENSG00000204195.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	92.77%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204220.12	97.96%	97.96%	97.96%	97.96%	97.96%	na	97.96%	97.96%	na	97.96%	97.96%	97.96%	97.96%	97.96%	97.96%	97.96%	na	97.96%	97.96%	97.96%	97.96%	na	97.96%	97.96%	97.96%	97.96%	97.96%	97.96%	97.96%	97.96%	97.96%	97.96%	97.96%	na
ENSG00000204227.5	100.00%	100.00%	100.00%	100.00%	98.63%	na	98.63%	98.63%	100.00%	100.00%	100.00%	98.63%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	98.63%	100.00%	100.00%	98.63%	100.00%	100.00%	100.00%	100.00%	na	98.63%
ENSG00000204228.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204278.14	93.70%	93.70%	93.70%	93.70%	93.70%	na	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%	93.70%
ENSG00000204287.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204308.8	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204323.5	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	na	na	na	100.00%	na	na	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%
ENSG00000204424.10	89.35%	73.35%	87.19%	89.35%	89.35%	na	89.35%	89.35%	89.35%	89.35%	89.35%	89.35%	89.35%	89.35%	89.35%	89.35%	89.35%	87.19%	89.35%	89.35%	87.19%	89.35%	89.35%	89.35%	89.35%	89.35%	87.19%	89.35%	87.19%	89.35%	89.35%	87.19%	89.35%	89.35%
ENSG00000204444.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204472.13	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	96.95%	100.00%	100.00%
ENSG00000204532.9	80.20%	100.00%	100.00%	100.00%	100.00%	na	80.20%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	80.20%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	80.20%	80.20%	100.00%	80.20%	100.00%	80.20%	80.20%	100.00%	100.00%	80.20%	100.00%
ENSG00000204544.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204568.12	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%	99.69%
ENSG00000204576.12	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	na	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na	na	100.00%	na	na	na	100.00%
ENSG00000204610.14	76.96%	76.96%	76.96%	76.96%	72.28%	na	na	72.28%	na	76.96%	76.96%	na	72.28%	na	na	na	na	72.28%	72.28%	72.28%	na	76.96%	na	na	72.28%	72.28%	na	72.28%	72.28%	76.96%	72.28%	na	72.28%	72.28%
ENSG00000204701.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	na	96.58%	100.00%	96.63%	na	100.00%	na	96.63%	na	na	na	100.00%	na	na	96.63%	100.00%	100.00%	100.00%
ENSG00000204710.3	83.21%	100.00%	83.21%	83.01%	83.16%	na	83.16%	100.00%	100.00%	83.06%	100.00%	83.06%	83.01%	100.00%	83.06%	100.00%	100.00%	83.21%	100.00%	100.00%	100.00%	83.16%	100.00%	83.06%	100.00%	83.21%	100.00%	83.21%	83.06%	83.06%	100.00%	100.00%	82.87%	100.00%
ENSG00000204859.13	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000204922.5	100.00%	na	100.00%	na	na	na	100.00%	na	na	na	na	na	na	na	100.00%	na	na	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na	na	100.00%	96.57%	96.51%	100.00%	100.00%	na	na
ENSG00000205089.8	100.00%	na	na	na	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na
ENSG00000205155.8	76.74%	76.74%	76.74%	76.74%	76.74%	na	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%	76.74%
ENSG00000205279.9	95.71%	na	na	95.71%	95.71%	na	na	na	95.71%	na	95.71%	95.71%	na	95.71%	na	na	na	95.71%	na	na	na	95.71%	95.71%	na	na	na	na	na	95.71%	na	na	na	na	na
ENSG00000205358.4	100.00%	100.00%	na	na	na	na	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	na	100.00%
ENSG00000205362.11	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000205542.11	na	na	na	100.00%	na	na	95.76%	95.92%	na	100.00%	100.00%	na	na	100.00%	95.92%	100.00%	100.00%	100.00%	na	100.00%	95.79%	95.07%	100.00%	91.66%	95.82%	na	95.85%	100.00%	100.00%	100.00%	100.00%	na	100.00%	95.85%
ENSG00000205669.4	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%
ENSG00000205710.4	na	na	na	na	100.00%	na	94.70%	na	na	94.70%	na	94.69%	na	na	na	na	94.68%	100.00%	100.00%	na	na	100.00%	100.00%	na	94.69%	100.00%	na	na	94.69%	na	na	94.68%	94.69%	na
ENSG00000205857.2	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000206262.9	100.00%	na	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	97.77%	na	100.00%	100.00%	100.00%	na	na	na	na	100.00%	na	na	na	na	na	na	100.00%
ENSG00000211445.13	98.69%	na	98.69%	98.69%	98.69%	na	98.69%	98.69%	na	98.69%	98.69%	98.69%	98.69%	98.69%	98.69%	98.69%	98.69%	na	na	98.69%	98.69%	na	98.69%	na	98.69%	98.69%	98.69%	98.69%	98.69%	98.69%	98.69%	98.69%	98.69%	na
ENSG00000211450.11	84.84%	na	84.84%	84.84%	na	na	84.84%	na	na	na	84.84%	84.84%	84.84%	84.84%	84.84%	84.84%	84.84%	na	84.84%	na	84.84%	na	84.84%	84.84%	na	84.84%	84.84%	84.84%	84.84%	84.84%	na	84.84%	na	na
ENSG00000213145.10	66.71%	66.72%	68.66%	66.71%	66.71%	66.72%	66.71%	na	na	66.72%	66.72%	66.71%	68.66%	68.66%	66.72%	68.66%	66.72%	66.71%	66.71%	68.66%	66.71%	66.71%	66.72%	na	66.71%	66.72%	68.66%	68.66%	66.72%	66.71%	na	66.71%	na	na
ENSG00000213199.8	98.72%	98.72%	98.72%	98.72%	98.72%	na	98.72%	98.72%	na	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%	98.72%
ENSG00000213203.3	76.74%	69.96%	na	69.96%	69.96%	na	69.96%	na	na	na	na	69.96%	na	na	76.75%	na	69.96%	na	76.74%	na	na	na	na	69.96%	na	na	na	69.96%	na	na	69.96%	76.70%	69.96%	na
ENSG00000213231.13	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000213316.10	97.06%	97.06%	97.06%	na	na	na	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	na	na	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	97.06%	na
ENSG00000213465.8	90.14%	na	na	90.14%	na	na	90.83%	90.14%	90.14%	90.83%	na	90.14%	na	90.14%	90.83%	90.83%	90.14%	90.83%	na	na	90.83%	90.14%	90.14%	na	90.83%	na	90.14%	90.83%	90.14%	na	90.83%	90.14%	90.14%	na
ENSG00000213578.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000213689.14	97.84%	97.84%	na	na	na	na	na	na	na	na	97.84%	97.84%	na	na	na	na	na	na	na	na	na	na	na	97.84%	na	na	na	na	na	97.84%	na	na	na	na
ENSG00000213780.11	95.46%	95.46%	95.46%	95.46%	95.46%	na	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	95.46%	89.67%	95.46%	95.46%
ENSG00000213906.10	na	na	na	na	na	na	na	na	na	na	na	na	na	100.00%	na	na	na	na	na	na	100.00%	na	na	na	na	na	na	100.00%	na	na	na	na	na	na
ENSG00000213921.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214107.9	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%
ENSG00000214285.3	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214360.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214402.7	82.36%	82.36%	82.36%	82.36%	na	na	82.36%	na	na	82.36%	na	82.36%	82.36%	82.36%	na	82.36%	na	82.36%	82.36%	82.36%	na	na	82.36%	na	na	82.36%	82.36%	na	na	82.36%	82.36%	na	na	82.36%
ENSG00000214513.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214654.9	99.38%	97.15%	99.38%	99.38%	na	na	99.38%	na	99.38%	97.14%	99.38%	99.38%	99.38%	99.38%	na	na	99.38%	99.38%	99.38%	99.38%	na	99.38%	99.38%	99.38%	99.38%	na	99.38%	99.38%	99.38%	99.38%	99.38%	97.15%	99.38%	na
ENSG00000214736.8	98.59%	98.59%	98.59%	98.59%	98.59%	na	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%	98.59%
ENSG00000214756.8	na	100.00%	na	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%
ENSG00000215148.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000215375.7	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000215644.10	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%
