Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_900
ENSG00000203795.3	94.66%	94.66%	94.66%	94.65%	94.66%	na	94.66%	94.65%	94.65%	94.66%	94.66%	94.66%	94.66%	94.66%	94.66%	94.66%	94.66%	94.66%	94.66%	94.66%	94.66%	94.66%	94.65%	94.66%	94.66%	94.65%	94.66%	94.66%	94.66%	94.64%	94.66%	94.66%	94.66%	94.66%
ENSG00000203857.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	97.05%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	na	98.94%	100.00%	100.00%	100.00%	100.00%
ENSG00000203859.10	100.00%	100.00%	99.23%	100.00%	100.00%	99.31%	100.00%	99.33%	100.00%	99.31%	100.00%	100.00%	98.01%	100.00%	99.31%	100.00%	100.00%	99.33%	100.00%	99.31%	100.00%	99.40%	100.00%	100.00%	99.41%	100.00%	99.33%	100.00%	100.00%	100.00%	99.38%	99.33%	100.00%	97.94%
ENSG00000203877.9	99.05%	99.07%	100.00%	na	98.43%	na	100.00%	na	99.05%	100.00%	100.00%	na	98.41%	na	na	na	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	99.06%	na	100.00%
ENSG00000203896.10	96.35%	95.74%	99.42%	95.42%	96.17%	99.42%	96.72%	99.42%	94.74%	96.37%	97.95%	na	99.47%	99.42%	98.62%	98.24%	96.06%	na	99.42%	99.42%	98.62%	99.42%	98.62%	98.62%	98.83%	98.94%	96.35%	98.63%	95.60%	99.42%	99.42%	98.62%	99.42%	99.47%
ENSG00000203908.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000203952.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%
ENSG00000204195.4	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204220.12	99.41%	99.33%	97.65%	97.86%	95.71%	na	99.33%	99.33%	na	99.30%	91.41%	94.92%	96.14%	99.33%	99.33%	99.33%	na	99.33%	96.26%	97.60%	99.33%	na	99.33%	97.61%	97.84%	95.72%	99.33%	99.33%	97.64%	99.21%	99.41%	99.41%	99.33%	na
ENSG00000204227.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
ENSG00000204228.4	94.29%	94.58%	94.29%	94.26%	94.66%	94.26%	94.26%	94.26%	94.29%	94.34%	94.26%	94.26%	94.26%	94.26%	94.26%	94.26%	94.26%	94.29%	94.29%	94.26%	94.29%	94.31%	94.34%	94.26%	94.26%	94.31%	94.26%	94.26%	94.26%	94.26%	94.26%	94.26%	94.26%	94.26%
ENSG00000204278.14	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.10%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	98.71%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204287.14	99.62%	99.62%	99.62%	99.62%	99.62%	na	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%
ENSG00000204308.8	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204323.5	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	na	na	na	100.00%	na	na	na	100.00%	na	na	na	na	na	na	na	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%
ENSG00000204424.10	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204444.11	100.00%	100.00%	92.93%	100.00%	100.00%	na	100.00%	95.20%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	95.22%	na	100.00%	100.00%	100.00%	95.75%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	95.20%	95.20%	92.88%	95.24%
ENSG00000204472.13	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	98.94%	99.02%	98.94%	100.00%	100.00%	98.89%	100.00%	99.80%	99.02%	100.00%	100.00%	98.93%	99.76%	100.00%	100.00%	100.00%	99.03%	100.00%	99.09%	98.92%	98.90%	100.00%	100.00%	98.77%	100.00%	100.00%	99.09%
ENSG00000204532.9	97.27%	100.00%	100.00%	100.00%	97.92%	na	97.28%	97.15%	100.00%	97.02%	100.00%	97.92%	87.45%	87.46%	87.45%	97.51%	100.00%	100.00%	100.00%	98.39%	100.00%	100.00%	100.00%	97.11%	98.50%	97.92%	91.37%	97.92%	96.86%	98.66%	91.37%	97.27%	91.37%	100.00%
ENSG00000204544.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204568.12	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.54%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%	99.62%
ENSG00000204576.12	99.86%	99.86%	99.83%	na	99.88%	na	99.83%	98.50%	na	99.83%	na	99.83%	98.83%	99.86%	na	na	na	99.86%	na	99.88%	na	99.86%	na	na	99.83%	99.86%	na	na	na	99.86%	na	na	na	99.86%
ENSG00000204610.14	99.89%	99.93%	99.93%	99.87%	99.95%	na	na	99.94%	na	99.90%	99.87%	na	99.87%	na	na	na	na	99.87%	99.92%	99.93%	na	99.88%	na	na	99.88%	99.92%	na	99.91%	99.87%	99.88%	99.87%	na	99.90%	99.90%
ENSG00000204701.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%
ENSG00000204710.3	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000204859.13	100.00%	94.66%	na	98.59%	99.15%	na	99.61%	99.40%	na	95.74%	99.32%	96.63%	93.33%	na	99.58%	na	na	99.70%	99.72%	99.35%	99.42%	99.56%	94.64%	100.00%	99.72%	94.65%	96.08%	97.24%	99.47%	99.70%	na	99.76%	99.66%	99.13%
ENSG00000204922.5	100.00%	na	100.00%	na	na	na	100.00%	na	na	na	na	na	na	na	100.00%	na	na	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na
ENSG00000205089.8	93.32%	na	na	na	na	na	99.76%	99.76%	99.76%	93.32%	na	99.76%	93.32%	99.76%	na	93.31%	na	na	93.30%	99.76%	na	93.22%	93.27%	99.76%	93.31%	93.32%	99.76%	na	93.29%	93.23%	93.32%	na	93.30%	na
ENSG00000205155.8	94.03%	94.03%	94.03%	94.03%	94.03%	na	94.03%	86.51%	94.03%	94.03%	94.03%	94.03%	94.03%	94.03%	94.03%	94.03%	94.03%	94.03%	94.03%	94.03%	94.03%	94.03%	86.49%	94.03%	93.88%	94.03%	94.03%	94.03%	94.03%	86.49%	94.03%	94.03%	94.03%	94.03%
ENSG00000205279.9	100.00%	na	na	100.00%	100.00%	na	na	na	100.00%	na	100.00%	100.00%	na	100.00%	na	na	na	100.00%	na	na	na	100.00%	100.00%	na	na	na	na	na	100.00%	na	na	na	na	na
ENSG00000205358.4	100.00%	100.00%	na	na	na	na	na	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	100.00%	na	na	100.00%	na	100.00%
ENSG00000205362.11	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%
ENSG00000205542.11	na	na	na	99.49%	na	na	99.20%	99.41%	na	100.00%	98.88%	na	na	98.02%	98.47%	100.00%	100.00%	99.56%	na	99.41%	99.26%	99.27%	100.00%	99.42%	99.19%	na	98.71%	100.00%	99.96%	100.00%	99.06%	na	98.17%	99.35%
ENSG00000205669.4	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%
ENSG00000205710.4	na	na	na	na	100.00%	na	100.00%	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	na	100.00%	100.00%	na	na	100.00%	na	na	100.00%	100.00%	na
ENSG00000205857.2	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000206262.9	94.01%	na	97.64%	97.64%	97.65%	na	na	na	93.96%	94.00%	na	97.61%	94.00%	na	93.98%	88.05%	na	94.01%	na	97.64%	87.45%	87.45%	na	na	na	na	97.64%	na	na	na	na	na	na	87.54%
ENSG00000211445.13	94.48%	na	97.12%	91.46%	94.99%	na	92.34%	97.68%	na	92.88%	92.64%	94.45%	91.36%	90.81%	93.79%	97.26%	92.95%	na	na	93.44%	90.88%	na	94.15%	na	94.63%	90.99%	100.00%	94.57%	92.78%	93.58%	93.06%	95.17%	92.32%	na
ENSG00000211450.11	99.88%	na	99.88%	99.88%	na	na	99.88%	na	na	na	99.88%	99.88%	99.88%	99.88%	99.88%	99.88%	99.88%	na	99.88%	na	99.88%	na	99.88%	99.88%	na	99.90%	99.88%	99.88%	99.88%	99.88%	na	99.88%	na	na
ENSG00000213145.10	99.90%	99.90%	99.90%	99.90%	99.91%	99.90%	99.90%	na	na	99.90%	99.90%	99.90%	99.90%	99.90%	99.91%	99.91%	99.90%	99.90%	99.90%	99.90%	99.90%	99.90%	99.90%	na	99.90%	99.90%	99.90%	99.90%	99.90%	99.90%	na	93.88%	na	na
ENSG00000213199.8	96.10%	97.79%	99.02%	98.87%	96.81%	na	97.77%	98.15%	na	97.28%	96.39%	98.90%	98.23%	97.89%	97.35%	99.47%	98.08%	97.66%	95.06%	98.23%	98.99%	98.99%	98.62%	96.91%	98.99%	98.07%	96.60%	96.13%	97.41%	97.28%	97.02%	98.63%	97.30%	98.90%
ENSG00000213203.3	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	100.00%	na	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	na
ENSG00000213231.13	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000213316.10	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000213465.8	100.00%	na	na	100.00%	na	na	99.61%	100.00%	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	99.61%	100.00%	100.00%	na	na	100.00%	100.00%	99.61%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	99.61%	na
ENSG00000213578.6	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000213689.14	100.00%	98.76%	na	na	na	na	na	na	na	na	100.00%	100.00%	na	na	na	na	na	na	na	na	na	na	na	100.00%	na	na	na	na	na	100.00%	na	na	na	na
ENSG00000213780.11	99.65%	99.73%	99.76%	99.73%	99.65%	na	99.65%	99.65%	99.65%	99.73%	99.70%	99.70%	99.73%	99.73%	99.70%	99.58%	99.70%	99.70%	99.76%	99.65%	99.65%	99.73%	99.65%	99.70%	99.70%	99.65%	99.65%	99.70%	99.70%	99.65%	99.65%	99.65%	99.65%	99.70%
ENSG00000213906.10	na	na	na	na	na	na	na	na	na	na	na	na	na	100.00%	na	na	na	na	na	na	98.66%	na	na	na	na	na	na	98.70%	na	na	na	na	na	na
ENSG00000213921.8	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214107.9	na	na	100.00%	100.00%	99.48%	na	100.00%	100.00%	na	100.00%	na	100.00%	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	99.50%	na	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%
ENSG00000214285.3	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214360.5	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214402.7	97.89%	94.84%	93.94%	96.84%	na	na	87.53%	na	na	94.16%	na	96.84%	93.87%	91.34%	na	95.99%	na	91.93%	96.81%	89.10%	na	na	97.50%	na	na	97.03%	96.83%	na	na	89.65%	94.84%	na	na	95.96%
ENSG00000214513.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214654.9	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na
ENSG00000214736.8	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000214756.8	na	100.00%	na	100.00%	100.00%	na	na	na	100.00%	na	na	100.00%	na	100.00%	na	na	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	na	100.00%	100.00%	na	97.44%	100.00%	na	100.00%	97.51%
ENSG00000215148.11	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000215375.7	93.07%	99.95%	98.64%	97.19%	92.52%	na	93.66%	100.00%	na	93.82%	100.00%	93.29%	na	na	91.97%	96.97%	100.00%	na	96.67%	96.21%	94.28%	92.56%	95.83%	99.02%	97.55%	99.95%	95.80%	94.27%	90.79%	97.84%	96.56%	93.65%	95.92%	96.86%
ENSG00000215644.10	93.72%	99.00%	96.39%	97.28%	na	na	na	100.00%	91.65%	100.00%	na	97.90%	97.10%	100.00%	100.00%	na	na	100.00%	na	na	93.99%	98.50%	95.93%	93.87%	100.00%	na	93.92%	na	na	99.07%	94.33%	100.00%	91.57%	94.80%
ENSG00000215717.7	98.69%	na	99.80%	na	na	na	98.69%	na	98.68%	99.80%	99.80%	na	98.46%	na	98.43%	98.69%	98.69%	98.69%	98.69%	98.69%	99.80%	na	99.80%	99.80%	na	99.80%	na	99.80%	99.80%	na	99.80%	na	99.80%	99.80%
ENSG00000216490.4	94.08%	93.68%	93.64%	100.00%	93.66%	na	93.66%	93.66%	100.00%	100.00%	100.00%	93.66%	100.00%	93.66%	93.73%	100.00%	100.00%	100.00%	94.08%	93.66%	100.00%	93.66%	100.00%	100.00%	93.64%	94.08%	100.00%	100.00%	94.08%	100.00%	100.00%	100.00%	93.66%	93.64%
ENSG00000219200.12	na	na	97.38%	97.38%	na	97.64%	96.28%	97.38%	97.38%	na	97.64%	96.54%	na	97.38%	na	97.38%	97.38%	97.38%	na	97.38%	97.38%	97.38%	97.38%	97.30%	na	97.26%	97.38%	97.38%	97.64%	96.43%	96.20%	na	97.64%	97.38%
ENSG00000219435.6	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	na	na	na	na	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%
ENSG00000222009.9	na	na	99.08%	100.00%	97.94%	na	97.48%	99.52%	100.00%	99.47%	99.03%	100.00%	100.00%	na	100.00%	na	na	98.31%	99.56%	na	na	98.31%	100.00%	98.83%	98.93%	na	98.83%	99.58%	na	100.00%	100.00%	100.00%	na	98.31%
ENSG00000222046.3	99.77%	99.81%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	99.83%	na	100.00%	99.79%	99.83%	99.77%	100.00%	100.00%	na	100.00%	99.98%	99.86%	100.00%	100.00%	99.77%	99.85%	100.00%	na	100.00%
ENSG00000224051.7	98.46%	na	na	98.46%	98.46%	na	98.46%	98.46%	na	98.46%	98.46%	98.46%	na	na	na	98.46%	na	98.46%	98.46%	na	98.46%	98.46%	na	na	98.46%	na	98.46%	98.46%	na	98.46%	98.46%	98.46%	na	98.46%
ENSG00000224383.8	100.00%	100.00%	99.23%	100.00%	na	na	100.00%	100.00%	100.00%	na	100.00%	97.63%	100.00%	100.00%	99.17%	100.00%	100.00%	100.00%	99.41%	98.06%	na	99.95%	100.00%	100.00%	100.00%	na	100.00%	97.66%	99.29%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000224586.7	100.00%	99.70%	99.94%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	99.87%	100.00%	100.00%	100.00%	99.94%	100.00%	99.64%	100.00%	100.00%	99.91%	100.00%	100.00%	100.00%	100.00%	100.00%	99.68%	100.00%	99.94%	99.91%	99.86%	99.85%	100.00%	100.00%	100.00%
ENSG00000224877.4	88.30%	na	na	na	na	na	89.87%	na	89.97%	89.97%	na	na	na	88.32%	na	90.16%	89.87%	89.87%	90.01%	89.89%	na	88.30%	na	88.38%	na	89.89%	na	89.88%	89.95%	89.93%	na	na	na	89.87%
ENSG00000224916.9	85.19%	85.19%	85.19%	81.72%	85.19%	na	85.19%	85.19%	78.07%	85.19%	85.19%	85.19%	81.72%	85.19%	85.19%	81.72%	85.19%	81.72%	85.19%	85.19%	81.72%	85.19%	85.19%	85.19%	81.72%	85.19%	81.72%	81.72%	81.72%	85.19%	85.19%	81.72%	85.19%	81.72%
ENSG00000226314.9	96.81%	93.71%	93.66%	94.26%	na	na	93.97%	na	na	92.34%	na	na	na	94.26%	na	93.71%	93.66%	95.82%	93.66%	94.14%	93.66%	na	93.62%	92.14%	99.11%	94.28%	94.28%	93.67%	99.10%	93.67%	96.09%	93.62%	92.09%	93.61%
ENSG00000226742.4	na	100.00%	100.00%	100.00%	100.00%	na	na	na	na	na	100.00%	100.00%	na	na	na	100.00%	na	na	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	na	na	na	na	na	na	na	na
ENSG00000226979.9	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%	99.91%
ENSG00000228300.14	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000228727.10	89.47%	89.42%	82.95%	na	na	na	100.00%	82.93%	89.22%	82.93%	89.45%	na	100.00%	na	na	82.93%	na	85.78%	100.00%	82.94%	82.93%	82.93%	82.93%	89.47%	100.00%	82.95%	89.21%	89.22%	82.93%	na	82.95%	82.93%	89.20%	na
ENSG00000229117.9	100.00%	100.00%	na	100.00%	na	na	96.98%	100.00%	na	100.00%	na	100.00%	100.00%	na	na	na	96.98%	na	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	94.01%	100.00%	95.15%	na	100.00%	na	96.20%	na
ENSG00000229833.11	100.00%	na	na	100.00%	100.00%	na	100.00%	na	na	100.00%	na	na	95.25%	100.00%	100.00%	89.42%	100.00%	na	100.00%	na	95.25%	93.25%	100.00%	na	93.25%	95.25%	na	100.00%	na	100.00%	na	95.25%	na	100.00%
ENSG00000229972.10	97.12%	95.82%	96.29%	98.60%	95.98%	na	97.12%	na	96.95%	96.61%	96.85%	97.12%	97.13%	na	90.62%	86.82%	na	96.86%	96.86%	100.00%	na	na	na	na	96.37%	95.86%	97.13%	95.67%	97.12%	100.00%	96.61%	90.19%	na	na
ENSG00000231256.8	99.62%	99.42%	99.42%	99.62%	99.42%	na	99.62%	99.42%	99.38%	99.62%	99.38%	99.62%	99.42%	99.42%	99.62%	99.42%	na	99.38%	99.62%	99.62%	99.42%	99.38%	99.42%	na	99.62%	99.62%	99.42%	99.42%	99.62%	99.42%	99.42%	99.62%	na	99.62%
ENSG00000231500.7	92.27%	na	97.39%	94.04%	97.65%	na	95.02%	93.18%	95.03%	97.07%	94.54%	na	95.28%	97.39%	95.30%	95.79%	92.60%	95.41%	95.52%	92.19%	95.29%	97.39%	97.65%	92.08%	95.78%	94.22%	94.62%	na	95.52%	95.02%	92.08%	94.69%	na	93.45%
ENSG00000232070.9	100.00%	na	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	97.02%	100.00%	100.00%	95.14%	na	na	100.00%	100.00%	100.00%	97.69%	96.14%	100.00%	na	100.00%	na	100.00%	97.40%	na	95.07%	na	100.00%	na
ENSG00000232112.3	100.00%	na	100.00%	na	100.00%	na	na	na	100.00%	100.00%	100.00%	100.00%	99.34%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	na	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000232810.5	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
ENSG00000233041.8	na	100.00%	100.00%	100.00%	na	na	100.00%	na	na	na	na	100.00%	na	na	na	100.00%	na	na	100.00%	100.00%	na	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%
ENSG00000233198.4	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	na	100.00%
